started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-12-22 13:31:32.581000+00:00,2023-12-22 13:38:39.815000+00:00,427,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2023-12-22 13:37:06.922000+00:00,2023-12-22 13:40:07.804000+00:00,180,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,1048,Øvre Korskirkeallmenning,På venstre side av allmenning,60.395099485721786,5.328645087376344
2023-12-22 13:37:28.536000+00:00,2023-12-22 13:45:00.955000+00:00,452,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2023-12-22 13:38:47.484000+00:00,2023-12-22 13:51:58.145000+00:00,790,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2023-12-22 13:39:04.582000+00:00,2023-12-22 13:40:25.498000+00:00,80,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2023-12-22 13:39:30.453000+00:00,2023-12-22 13:52:21.345000+00:00,770,367,Haraldsplass,Haraldsplass Diakonale Sykehus,60.37911124360612,5.361202283994771,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-22 13:40:13.138000+00:00,2023-12-22 13:52:06.553000+00:00,713,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-22 13:41:51.212000+00:00,2023-12-22 13:50:18.908000+00:00,507,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2023-12-22 13:42:27.081000+00:00,2023-12-22 13:46:31.783000+00:00,244,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2023-12-22 13:44:52.886000+00:00,2023-12-22 14:02:12.103000+00:00,1039,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261
2023-12-22 13:53:27.567000+00:00,2023-12-22 13:56:20.025000+00:00,172,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2023-12-22 13:55:10.924000+00:00,2023-12-22 14:04:00.838000+00:00,529,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-22 13:56:06.091000+00:00,2023-12-22 14:12:40.665000+00:00,994,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2023-12-22 14:00:19.284000+00:00,2023-12-22 14:08:57.592000+00:00,518,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2023-12-22 14:01:47.678000+00:00,2023-12-22 14:05:36.792000+00:00,229,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 14:02:21.233000+00:00,2023-12-22 14:09:39.123000+00:00,437,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-22 14:02:39.603000+00:00,2023-12-22 14:16:31.107000+00:00,831,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-22 14:04:20.837000+00:00,2023-12-22 14:17:49.570000+00:00,808,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2023-12-22 14:04:43.629000+00:00,2023-12-22 14:09:03.616000+00:00,259,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2023-12-22 14:09:23.018000+00:00,2023-12-22 14:13:23.762000+00:00,240,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613
2023-12-22 14:12:06.672000+00:00,2023-12-22 14:15:43.755000+00:00,217,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2023-12-22 14:12:49.596000+00:00,2023-12-22 14:21:55.310000+00:00,545,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-22 14:20:13.111000+00:00,2023-12-22 14:24:05.835000+00:00,232,799,HF-Bygget,Sydnesplassen,60.387853713374845,5.318712852428234,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2023-12-22 14:21:55.068000+00:00,2023-12-22 14:33:07.397000+00:00,672,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813
2023-12-22 14:22:23.504000+00:00,2023-12-22 14:30:11.485000+00:00,467,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-22 14:25:03.209000+00:00,2023-12-22 14:29:18.784000+00:00,255,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2023-12-22 14:26:24.147000+00:00,2023-12-22 14:34:38.627000+00:00,494,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2023-12-22 14:27:24.322000+00:00,2023-12-22 14:32:47.756000+00:00,323,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2023-12-22 14:35:05.450000+00:00,2023-12-22 14:41:17.852000+00:00,372,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2023-12-22 14:39:35.568000+00:00,2023-12-22 14:50:48.078000+00:00,672,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2023-12-22 14:50:29.423000+00:00,2023-12-22 14:56:50.960000+00:00,381,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2023-12-22 14:50:54.932000+00:00,2023-12-22 14:58:12.568000+00:00,437,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2023-12-22 14:53:15.986000+00:00,2023-12-22 15:02:43.457000+00:00,567,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 14:57:38.814000+00:00,2023-12-22 15:01:42.478000+00:00,243,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2023-12-22 15:13:09.852000+00:00,2023-12-22 15:23:47.727000+00:00,637,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2023-12-22 15:15:00.597000+00:00,2023-12-22 15:38:59.464000+00:00,1438,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,70,Laksevåg senter,Ved inngangen til Laksevåg senter,60.38963215691683,5.286516470683409
2023-12-22 15:24:03.943000+00:00,2023-12-22 15:30:25.478000+00:00,381,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2023-12-22 15:30:04.381000+00:00,2023-12-22 15:34:18.362000+00:00,253,1892,Neumanns gate II,Nær Neumanns gate 25,60.39097915423838,5.320656172070585,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155
2023-12-22 15:31:39.861000+00:00,2023-12-22 15:42:32.796000+00:00,652,367,Haraldsplass,Haraldsplass Diakonale Sykehus,60.37911124360612,5.361202283994771,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2023-12-22 15:39:40.280000+00:00,2023-12-22 15:43:08.599000+00:00,208,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973,69,Laksevåg v/Kirkebukten,Parkeringsplass ved Coop Extra,60.386068777690944,5.3001083072740585
2023-12-22 15:40:38.328000+00:00,2023-12-22 15:48:54.818000+00:00,496,98,Brann Stadion,Bak Frydenbøtribunen,60.367425453190464,5.3551910634374735,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2023-12-22 15:40:48.191000+00:00,2023-12-22 15:46:58.084000+00:00,369,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,1900,Tonningneset,ved Møllendalsveien 31,60.379576056996115,5.344655017198988
2023-12-22 15:46:50.661000+00:00,2023-12-22 15:48:58.075000+00:00,127,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2023-12-22 15:47:09.180000+00:00,2023-12-22 15:53:03.070000+00:00,353,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2023-12-22 16:01:52.040000+00:00,2023-12-22 16:04:50.623000+00:00,178,1891,Rosenbergsgaten,I nærheten av Rosenbergsgaten 34,60.38904687509401,5.321882967938819,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-22 16:09:39.039000+00:00,2023-12-22 16:23:02.509000+00:00,803,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-22 16:28:24.146000+00:00,2023-12-22 16:34:44.217000+00:00,380,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,69,Laksevåg v/Kirkebukten,Parkeringsplass ved Coop Extra,60.386068777690944,5.3001083072740585
2023-12-22 16:29:11.956000+00:00,2023-12-22 16:35:46.732000+00:00,394,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,802,Håkonsgaten,Ved inngang Bergen Kino,60.39118461048114,5.318026298282803
2023-12-22 16:53:14.202000+00:00,2023-12-22 16:55:52.260000+00:00,158,799,HF-Bygget,Sydnesplassen,60.387853713374845,5.318712852428234,1046,Ole Vigs gate,Ole Vigs Gate 4,60.385922875207626,5.321431717819451
2023-12-22 17:15:45.325000+00:00,2023-12-22 18:03:54.605000+00:00,2889,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536
2023-12-22 17:16:08.914000+00:00,2023-12-22 17:24:21.226000+00:00,492,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2023-12-22 17:42:04.597000+00:00,2023-12-22 18:12:15.118000+00:00,1810,1887,Puddefjordsbroen,ved Bredalsmarken 15,60.38591618700343,5.319206933440256,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2023-12-22 18:07:02.932000+00:00,2023-12-22 18:27:20.858000+00:00,1217,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2023-12-22 18:08:18.925000+00:00,2023-12-22 18:25:08.649000+00:00,1009,298,Østre Murallmenningen øvre,Østre Murallmenningen / Markeveien,60.39397677863768,5.318713236118583,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-22 18:43:08.315000+00:00,2023-12-22 18:51:39.416000+00:00,511,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388283833541436,5.332872680372475
2023-12-22 18:52:44.989000+00:00,2023-12-22 19:54:25.510000+00:00,3700,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,140,Sandviksbodene,Sjøgaten 2A,60.40569501689435,5.323373526334763
2023-12-22 19:09:39.505000+00:00,2023-12-22 19:14:41.609000+00:00,302,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,223,Rådhuset,På lekeplass ved Rådhuset ,60.39148438859138,5.328519197920741
2023-12-22 19:27:03.393000+00:00,2023-12-22 19:33:06.026000+00:00,362,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2023-12-22 19:54:51.204000+00:00,2023-12-22 20:30:05.207000+00:00,2114,140,Sandviksbodene,Sjøgaten 2A,60.40569501689435,5.323373526334763,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2023-12-22 20:01:26.803000+00:00,2023-12-22 20:08:25.303000+00:00,418,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2023-12-22 20:29:13.493000+00:00,2023-12-22 20:34:05.119000+00:00,291,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2023-12-22 20:31:26.539000+00:00,2023-12-22 20:42:12.461000+00:00,645,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2023-12-22 20:31:31.950000+00:00,2023-12-22 20:32:52.223000+00:00,80,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2023-12-22 20:40:10.134000+00:00,2023-12-22 21:00:34.802000+00:00,1224,8,Haukeland sykehus,Ved HUD-bygget,60.373637920628255,5.35659456239955,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805
2023-12-22 20:54:34.961000+00:00,2023-12-22 21:04:04.420000+00:00,569,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2023-12-22 20:59:56.572000+00:00,2023-12-22 21:13:01.592000+00:00,785,1892,Neumanns gate II,Nær Neumanns gate 25,60.39097915423838,5.320656172070585,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365
2023-12-22 21:17:03.723000+00:00,2023-12-22 23:23:37.332000+00:00,7593,8,Haukeland sykehus,Ved HUD-bygget,60.373637920628255,5.35659456239955,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2023-12-22 21:34:38.940000+00:00,2023-12-22 21:45:16.865000+00:00,637,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2023-12-22 21:38:09.816000+00:00,2023-12-22 21:41:49.535000+00:00,219,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2023-12-22 21:41:26.453000+00:00,2023-12-22 21:51:03.603000+00:00,577,1046,Ole Vigs gate,Ole Vigs Gate 4,60.385922875207626,5.321431717819451,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2023-12-22 21:48:55.653000+00:00,2023-12-22 21:58:23.091000+00:00,567,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-22 22:04:50.199000+00:00,2023-12-22 22:08:29.375000+00:00,219,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 22:07:26.937000+00:00,2023-12-22 22:15:37.521000+00:00,490,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-22 22:16:45.765000+00:00,2023-12-22 22:24:26.996000+00:00,461,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973
2023-12-22 22:34:44.608000+00:00,2023-12-22 22:38:47.963000+00:00,243,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2023-12-22 22:41:55.612000+00:00,2023-12-22 22:49:53.213000+00:00,477,212,Klosteret,Strangehagen,60.395137943082446,5.314946630388022,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2023-12-22 22:53:01.033000+00:00,2023-12-22 22:58:15.242000+00:00,314,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365,1047,Welhavens gate 64,Langs gatetun,60.38445114789948,5.324440726278226
2023-12-23 06:12:32.076000+00:00,2023-12-23 06:20:14.078000+00:00,462,1892,Neumanns gate II,Nær Neumanns gate 25,60.39097915423838,5.320656172070585,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2023-12-23 06:35:20.120000+00:00,2023-12-23 06:40:13.008000+00:00,292,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2023-12-23 07:44:07.776000+00:00,2023-12-23 07:59:21.988000+00:00,914,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-23 07:46:09.573000+00:00,2023-12-23 09:16:36.477000+00:00,5426,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,797,John Lunds plass,John Lunds plass,60.38824732496974,5.324558211682643
2023-12-23 07:56:03.956000+00:00,2023-12-23 08:06:09.497000+00:00,605,98,Brann Stadion,Bak Frydenbøtribunen,60.367425453190464,5.3551910634374735,791,Busstasjonen 4 Sør,Mot ADO,60.387058789354164,5.335633911730724
2023-12-23 08:24:14.637000+00:00,2023-12-23 08:39:26.245000+00:00,911,70,Laksevåg senter,Ved inngangen til Laksevåg senter,60.38963215691683,5.286516470683409,799,HF-Bygget,Sydnesplassen,60.387853713374845,5.318712852428234
2023-12-23 09:21:40.705000+00:00,2023-12-23 09:25:27.411000+00:00,226,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805
